table_id,node,namespace,pod,container,cmdline,stack_trace_id,stack_trace,count,count_x,scaling_factor,percent
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15488,"0x41d589495541f689;__libc_start_main;node::Start(int, char**);node::NodeMainInstance::Run(node::EnvSerializeInfo const*);node::SpinEventLoop(node::Environment*);uv_run;uv__io_poll;uv__stream_io;node::LibuvStreamWrap::AfterUvShutdown(uv_shutdown_s*, int);node::ShutdownWrap::OnDone(int);node::ReportWritesToJSStreamListener::OnStreamAfterReqFinished(node::StreamReq*, int);node::AsyncWrap::MakeCallback(v8::Local<v8::Function>, int, v8::Local<v8::Value>*);node::InternalMakeCallback(node::Environment*, v8::Local<v8::Object>, v8::Local<v8::Object>, v8::Local<v8::Function>, int, v8::Local<v8::Value>*, node::async_context);v8::Function::Call(v8::Local<v8::Context>, v8::Local<v8::Value>, int, v8::Local<v8::Value>*);v8::internal::Execution::Call(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*);v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&);Builtins_JSEntry;Builtins_JSEntryTrampoline;0x00007ff9de97cdb6;0x00007ff9de8edbe8;Builtins_CEntry_Return1_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit;v8::internal::Runtime_DefineDataPropertyInLiteral(int, unsigned long*, v8::internal::Isolate*)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,14093,"std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (px::stirling::StirlingImpl::*)(), px::stirling::StirlingImpl*> > >::~_State_impl();0x00000000079bcd00;execute_native_thread_routine;px::stirling::StirlingImpl::RunCore();px::stirling::PerfProfileConnector::TransferDataImpl(px::stirling::ConnectorContext*);px::stirling::PerfProfileConnector::ProcessBPFStackTraces(px::stirling::ConnectorContext*, px::stirling::DataTable*);px::stirling::PerfProfileConnector::CreateRecords(ebpf::BPFStackTable*, px::stirling::ConnectorContext*, px::stirling::DataTable*);px::stirling::PerfProfileConnector::AggregateStackTraces(px::stirling::ConnectorContext*, ebpf::BPFStackTable*);px::stirling::Stringifier::FoldedStackTraceString[abi:cxx11](stack_trace_key_t const&);decltype (((*(std::declval<px::stirling::Stringifier*&>())).*(std::declval<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (px::stirling::Stringifier::*&)(int, std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>, std::basic_string_view<char, std::char_traits<char> > const&)>()))(std::declval<int&>(), std::declval<std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>&>(), std::declval<std::basic_string_view<char, std::char_traits<char> >&>())) absl::lts_20211102::base_internal::MemFunAndPtr::Invoke<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (px::stirling::Stringifier::*&)(int, std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>, std::basic_string_view<char, std::char_traits<char> > const&), px::stirling::Stringifier*&, int&, std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>&, std::basic_string_view<char, std::char_traits<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (px::stirling::Stringifier::*&)(int, std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>, std::basic_string_view<char, std::char_traits<char> > const&), px::stirling::Stringifier*&, int&, std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>&, std::basic_string_view<char, std::char_traits<char> >&);px::stirling::Stringifier::FindOrBuildStackTraceString[abi:cxx11](int, std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>, std::basic_string_view<char, std::char_traits<char> > const&);px::stirling::Stringifier::BuildStackTraceString[abi:cxx11](std::vector<unsigned long, std::allocator<unsigned long> > const&, std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>, std::basic_string_view<char, std::char_traits<char> > const&);px::stirling::CachingSymbolizer::Symbolize(px::stirling::SymbolCache*, unsigned long);px::stirling::SymbolCache::Lookup(unsigned long);std::pair<absl::lts_20211102::container_internal::raw_hash_set<absl::lts_20211102::container_internal::FlatHashMapPolicy<unsigned long, px::stirling::SymbolCache::Symbol>, absl::lts_20211102::hash_internal::Hash<unsigned long>, std::equal_to<unsigned long>, std::allocator<std::pair<unsigned long const, px::stirling::SymbolCache::Symbol> > >::iterator, bool> absl::lts_20211102::container_internal::raw_hash_map<absl::lts_20211102::container_internal::FlatHashMapPolicy<unsigned long, px::stirling::SymbolCache::Symbol>, absl::lts_20211102::hash_internal::Hash<unsigned long>, std::equal_to<unsigned long>, std::allocator<std::pair<unsigned long const, px::stirling::SymbolCache::Symbol> > >::try_emplace_impl<unsigned long const&, std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>&, unsigned long const&>(unsigned long const&, std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>&, unsigned long const&);void __gnu_cxx::new_allocator<std::pair<unsigned long const, px::stirling::SymbolCache::Symbol> >::construct<std::pair<unsigned long, px::stirling::SymbolCache::Symbol>, std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>&, unsigned long const&> >(std::pair<unsigned long, px::stirling::SymbolCache::Symbol>*, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>&, unsigned long const&>&&);px::stirling::SymbolCache::Symbol::Symbol(std::function<std::basic_string_view<char, std::char_traits<char> > (unsigned long)>, unsigned long);px::stirling::bpf_tools::BCCSymbolizer::SymbolOrAddrIfUnknown(int, unsigned long);bcc_symcache_resolve;fstatat64;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __se_sys_newfstatat;[k] vfs_statx;[k] filename_lookup;[k] path_lookupat;[k] link_path_walk;[k] inode_permission;[k] ovl_permission;[k] ovl_inode_upper",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/fluentbit-gke-lttnx,fluentbit,/fluent-bit/bin/fluent-bit -c /fluent-bit/etc/fluent-bit.conf,15595,start_thread;flb_lib_worker;flb_engine_start;flb_input_collector_fd;tail_fs_event;in_tail_collect_event;flb_tail_file_chunk;flb_tail_db_file_offset;sqlite3_step;sqlite3Step;sqlite3VdbeExec;sqlite3BtreeBeginTrans;lockBtree;sqlite3PagerSharedLock;pagerBeginReadTransaction;sqlite3WalBeginReadTransaction;walTryBeginRead;walIndexReadHdr;[m] /lib/x86_64-linux-gnu/libc-2.28.so + 0x0015c117,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/kelvin-7495f9b9f7-4jmql,app,/app/src/vizier/services/agent/kelvin/kelvin,15394,"[m] /lib/x86_64-linux-gnu/libc.so.6 + 0x00029d90;main;px::vizier::agent::Manager::Run();uv_run;uv__run_timers;std::_Function_handler<void (), px::vizier::agent::Manager::RegisterBackgroundHelpers()::$_3>::_M_invoke(std::_Any_data const&);px::md::AgentMetadataStateManagerImpl::PerformMetadataStateUpdate();px::md::AgentMetadataState::CloneToShared() const;px::md::K8sMetadataState::Clone() const;absl::lts_20211102::container_internal::raw_hash_set<absl::lts_20211102::container_internal::FlatHashMapPolicy<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, px::md::K8sMetadataState::K8sIdentHashEq::Hash, px::md::K8sMetadataState::K8sIdentHashEq::Eq, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::raw_hash_set(absl::lts_20211102::container_internal::raw_hash_set<absl::lts_20211102::container_internal::FlatHashMapPolicy<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, px::md::K8sMetadataState::K8sIdentHashEq::Hash, px::md::K8sMetadataState::K8sIdentHashEq::Eq, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&);void __gnu_cxx::new_allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::construct<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>(std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&);std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::pair(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&);operator new[](unsigned long)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/metrics-server-v0.5.2-866bc7fbf8-msdsm,metrics-server-nanny,/pod_nanny --config-dir=/etc/config --cpu=40m --extra-cpu=0.5m --memory=35Mi --extra-memory=4Mi --threshold=5 --deployment=metrics-server-v0.5.2 --container=metrics-server --poll-period=30000 --estimator=exponential --scale-down-delay=24h --minClusterSize=5 --use-metrics=true,5240,runtime.goexit;runtime.mcall;runtime.gosched_m;runtime.goschedImpl;runtime.schedule;runtime.findrunnable;runtime.checkTimers;clock_gettime,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/metrics-server-v0.5.2-866bc7fbf8-msdsm,metrics-server-nanny,/pod_nanny --config-dir=/etc/config --cpu=40m --extra-cpu=0.5m --memory=35Mi --extra-memory=4Mi --threshold=5 --deployment=metrics-server-v0.5.2 --container=metrics-server --poll-period=30000 --estimator=exponential --scale-down-delay=24h --minClusterSize=5 --use-metrics=true,642,runtime.goexit;runtime.main;main.main;k8s.io/autoscaler/addon-resizer/nanny.PollAPIServer;k8s.io/autoscaler/addon-resizer/nanny.updateResources;k8s.io/autoscaler/addon-resizer/nanny.(*kubernetesClient).CountNodes;k8s.io/autoscaler/addon-resizer/nanny.(*kubernetesClient).countNodesThroughMetrics;k8s.io/autoscaler/addon-resizer/nanny.getNodeCountFromDecoder;github.com/prometheus/common/expfmt.(*textDecoder).Decode;github.com/prometheus/common/expfmt.(*TextParser).TextToMetricFamilies;github.com/prometheus/common/expfmt.(*TextParser).startLabelValue-fm;github.com/prometheus/common/expfmt.(*TextParser).startLabelValue,5,109547,4,0.018257
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,14400,"std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (px::stirling::StirlingImpl::*)(), px::stirling::StirlingImpl*> > >::~_State_impl();0x00000000079bcd00;execute_native_thread_routine;px::stirling::StirlingImpl::RunCore();px::stirling::SocketTraceConnector::TransferDataImpl(px::stirling::ConnectorContext*);void px::stirling::SocketTraceConnector::TransferStream<px::stirling::protocols::dns::ProtocolTraits>(px::stirling::ConnectorContext*, px::stirling::ConnTracker*, px::stirling::DataTable*);std::vector<px::stirling::protocols::dns::ProtocolTraits::record_type, std::allocator<px::stirling::protocols::dns::ProtocolTraits::record_type> > px::stirling::ConnTracker::ProcessToRecords<px::stirling::protocols::dns::ProtocolTraits>();px::stirling::protocols::dns::StitchFrames(std::deque<px::stirling::protocols::dns::Frame, std::allocator<px::stirling::protocols::dns::Frame> >*, std::deque<px::stirling::protocols::dns::Frame, std::allocator<px::stirling::protocols::dns::Frame> >*);px::stirling::protocols::dns::ProcessReqRespPair(px::stirling::protocols::dns::Frame const&, px::stirling::protocols::dns::Frame const&);px::stirling::protocols::dns::ProcessReq(px::stirling::protocols::dns::Frame const&, px::stirling::protocols::dns::Request*);px::stirling::protocols::dns::HeaderToJSONString[abi:cxx11](px::stirling::protocols::dns::DNSHeader const&);bool rapidjson::GenericValue<rapidjson::UTF8<char>, rapidjson::MemoryPoolAllocator<rapidjson::CrtAllocator> >::Accept<rapidjson::Writer<rapidjson::GenericStringBuffer<rapidjson::UTF8<char>, rapidjson::CrtAllocator>, rapidjson::UTF8<char>, rapidjson::UTF8<char>, rapidjson::CrtAllocator, 0u> >(rapidjson::Writer<rapidjson::GenericStringBuffer<rapidjson::UTF8<char>, rapidjson::CrtAllocator>, rapidjson::UTF8<char>, rapidjson::UTF8<char>, rapidjson::CrtAllocator, 0u>&) const;rapidjson::Writer<rapidjson::GenericStringBuffer<rapidjson::UTF8<char>, rapidjson::CrtAllocator>, rapidjson::UTF8<char>, rapidjson::UTF8<char>, rapidjson::CrtAllocator, 0u>::WriteString(char const*, unsigned int)",2,109547,4,0.0073028
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,15080,[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] syscall_enter_from_user_mode,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15155,"0x41d589495541f689;__libc_start_main;node::Start(int, char**);node::NodeMainInstance::Run(node::EnvSerializeInfo const*);node::SpinEventLoop(node::Environment*);uv_run;node::HandleWrap::OnClose(uv_handle_s*);node::AsyncWrap::MakeCallback(v8::Local<v8::Function>, int, v8::Local<v8::Value>*);node::InternalMakeCallback(node::Environment*, v8::Local<v8::Object>, v8::Local<v8::Object>, v8::Local<v8::Function>, int, v8::Local<v8::Value>*, node::async_context);v8::Function::Call(v8::Local<v8::Context>, v8::Local<v8::Value>, int, v8::Local<v8::Value>*);v8::internal::Execution::Call(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*);v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&);Builtins_JSEntry;Builtins_JSEntryTrampoline;0x00007ff9de98d9a8;0x00007ff9de952112;Builtins_ArrayIndexOf",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,14132,0x007ffde2e1ab4000;__libc_malloc,2,109547,4,0.0073028
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15229,"0x41d589495541f689;__libc_start_main;node::Start(int, char**);node::NodeMainInstance::Run(node::EnvSerializeInfo const*);node::SpinEventLoop(node::Environment*);uv_run;uv__io_poll;uv__stream_io;uv__read;node::LibuvStreamWrap::OnUvRead(long, uv_buf_t const*);node::EmitToJSStreamListener::OnStreamRead(long, uv_buf_t const&);node::StreamBase::CallJSOnreadMethod(long, v8::Local<v8::ArrayBuffer>, unsigned long, node::StreamBase::StreamBaseJSChecks) [clone .constprop.131];node::AsyncWrap::MakeCallback(v8::Local<v8::Function>, int, v8::Local<v8::Value>*);node::InternalMakeCallback(node::Environment*, v8::Local<v8::Object>, v8::Local<v8::Object>, v8::Local<v8::Function>, int, v8::Local<v8::Value>*, node::async_context);node::InternalCallbackScope::Close();v8::Function::Call(v8::Local<v8::Context>, v8::Local<v8::Value>, int, v8::Local<v8::Value>*);v8::internal::Execution::Call(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*);v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&);Builtins_JSEntry;Builtins_JSEntryTrampoline;0x00007ff9de8f1ccf;Builtins_CallApiCallback;v8::internal::MicrotaskQueue::PerformCheckpoint(v8::Isolate*);v8::internal::MicrotaskQueue::RunMicrotasks(v8::internal::Isolate*) [clone .part.50];v8::internal::Execution::TryRunMicrotasks(v8::internal::Isolate*, v8::internal::MicrotaskQueue*, v8::internal::MaybeHandle<v8::internal::Object>*);v8::internal::(anonymous namespace)::InvokeWithTryCatch(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&) [clone .constprop.58];v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&);Builtins_JSRunMicrotasksEntry;Builtins_RunMicrotasks;Builtins_PromiseFulfillReactionJob;0x00007ff9de8c5a1d;0x00007ff9de9447ff;0x00007ff9de957b41;Builtins_CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit;v8::internal::Builtin_JsonParse(int, unsigned long*, v8::internal::Isolate*);v8::internal::JsonParser<unsigned char>::ParseJson();v8::internal::JsonParser<unsigned char>::ParseJsonValue();v8::internal::JsonParser<unsigned char>::ReportUnexpectedToken(v8::internal::JsonToken);v8::internal::Factory::NewError(v8::internal::Handle<v8::internal::JSFunction>, v8::internal::MessageTemplate, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>);v8::internal::ErrorUtils::MakeGenericError(v8::internal::Isolate*, v8::internal::Handle<v8::internal::JSFunction>, v8::internal::MessageTemplate, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::FrameSkipMode);v8::internal::ErrorUtils::Construct(v8::internal::Isolate*, v8::internal::Handle<v8::internal::JSFunction>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::FrameSkipMode, v8::internal::Handle<v8::internal::Object>, v8::internal::ErrorUtils::StackTraceCollection);v8::internal::Isolate::CaptureAndSetSimpleStackTrace(v8::internal::Handle<v8::internal::JSReceiver>, v8::internal::FrameSkipMode, v8::internal::Handle<v8::internal::Object>);v8::internal::(anonymous namespace)::CaptureStackTrace(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::(anonymous namespace)::CaptureStackTraceOptions) [clone .isra.915];v8::internal::StackFrame::LookupCode() const;v8::internal::InstructionStream::TryGetAddressForHashing(v8::internal::Isolate*, unsigned long, unsigned int*)",1,109547,4,0.0036514
